Using variation 0
Reading 10000 pairs.......... done!
Run list:
(  46769010,   13345999), (1851471234,   49236672), (1949128170,  315415934), (1947481502, 1421237355), (  14550118, 2004979079), ( 984986224, 2043532065), (1178299438, 1994907376), (2059734621,  965468041), ( 243755224, 1802627335), (1382076850, 1998799728), 
(2101068457,  201444622), ( 258471400,  828302556), ( 119996348, 1892196534), (1707100580, 1560833252), (1994404835,  343451212), (1371251071, 1560915517), (1021434704,  295321268), (1711032714, 1427727251), (1271634930, 1542720792), (1174942607,  421698972), 
(1083905439,  900071519), ( 212559384, 2026332397), ( 387693814,  542597727), (1571372080,  640566153), ( 704489729,  176677073), (1686942187, 2037044798), (1055086493, 2029234184), (2122825126, 1342267823), (1598456985, 1804237664), (1356964366, 1206213424), 
(1005848480, 1055498103), ( 187968737,  379777364), (1573816534, 1234770461), ( 365437558, 1022605383), (1640523844, 1966841867), (1800433149, 1437473243), (  21267443,  329367638), (1609861766, 1093661027), ( 646840538,  813684129), ( 318360770, 1818504002), 
(1282879096,  504834324), (1294707083, 1955804225), (1800357183, 2131885839), ( 186847525, 1711188132), ( 816791478,  188918173), (1939651393, 1465374459), (1138597468, 1363513514), (2038329285,  556878520), (1443450446,  860247027), (1783324749, 1897622148), 
(1051419303, 1625800384), ( 677872239, 2025584208), (1669328042,  200206675), (1361690305, 2034279724), ( 754307745,  430003230), ( 255680666, 1792850651), (1183160706,  278256823), (1489132187, 2133949730), (1791962454,   16311436), (1506579436, 1102176483), 
(2076098649,  715346261), (1246900805,  298912493), ( 653825248,  502572876), (1893268659,  992729231), (1444660734,  421530910), ( 269658903, 1743624177), ( 720118501, 1637644703), (  29889133,  818892835), (1199764748, 1492622143), (1018405329,  131243249), 
( 585554196,  244056383), ( 114989120, 1072108155), ( 683313770,  209331875), ( 332751649, 1876611207), (1710404011,  554992358), (1324800387, 1907762580), (  15906251, 1678676079), ( 297968675, 1039273389), (1037079540,  933163206), (  98731571, 1660535043), 
(1316984367,   95709829), (1939512028, 1474779704), ( 788679876, 2043542798), (1006419839, 1817921659), (1309882976, 1967519233), (1058723518,  321845592), (1087680251,   25163884), (1852314685, 1243763275), (1130865014, 2085232063), (1256808743, 1558467097), 
(1161391110, 1106309253), ( 255103346, 1148624350), (1088993108,  302418131), (1179565538, 1648099813), ( 552675424, 1888263807), ( 219783886, 1462903354), (1873697064, 1131514128), (1096799140,  933616384), ( 328564748, 1810916728), (1533028141, 1509097602), 
(1469472239,  460592514), ( 886568080,   31381258), (2135096093,  621633804), (2053928215,  671979124), ( 658407151,  177989876), ( 174258868,  485693824), ( 824377903,  102390738), (2131252033, 1217289451), (2082366523, 1326275690), ( 610735242, 1156582972), 
( 685116139, 1532347871), ( 452783371,  375133789), ( 707900723, 1558545832), (1708061048, 1034303472), (1627218055,  984077122), ( 615312127, 1746508126), (  75627777, 1174151593), ( 980658768, 2053853871), ( 382029891, 1806979719), ( 526277464,  940049180), 
( 613465884,  566600489), ( 519490000, 1182552677), ( 305074669, 1341969205), (1121239673, 1281921505), ( 853631945, 1972709660), ( 681330979, 1827621209), (1846200414, 1250068559), (  67833713, 1592704917), ( 780354710,  479102260), ( 225744990, 1616219826), 
(1606519291,  676881110), ( 473802878, 1160916025), ( 896253149,  793261663), ( 744918788, 1666028783), (2143247669,  135589957), ( 295986055,  414232684), (1276118599, 1819111238), ( 351891587,  804589678), ( 282934537, 1108640020), (1060928161, 1584419818), 
( 637487430,  541068496), ( 258932917,  542824934), (1224411520, 1352338231), (1555211402,  793853960), (1832693145,  214607005), ( 619538528, 1446051052), ( 410623024,  931542172), ( 109905201, 1609556537), ( 179911372, 1372746635), ( 658062774, 1660861042), 
(1924447418, 1821334960), (1171598892,  680971916), (1847455926, 1425631284), ( 955224278, 1877113668), ( 364715338, 1056802778), ( 413278017, 1298186796), (1437975545,  695216494), (1432343625, 1710480009), (1377988379, 1074228221), (2039631582, 1178253791), 
( 381127301, 2017985738), (1486224773,  366323784), (1402813168,  716534011), (1747295904, 1722143880), (1694503958, 1749350677), ( 124019053, 1611129824), (1748569499, 1267971629), (1887920080,  102329765), ( 456926897,  100644058), ( 393069776, 1556721294), 
(1227775098, 1762917868), ( 865620961,  663028689), (  44198699,  733453534), ( 921660645,   68907500), (1646039541,  727696396), (1864935667,  569527106), ( 463305122, 1769260707), ( 351993814, 1436593772), ( 428080641,   74068059), (  93458003, 1206331468), 
(1690693122, 1829365478), (1767936306,   14821857), ( 416280224,  398596390), ( 101813497,  263696861), ( 602684546, 1776709665), (2094577272,  221236726), ( 331386975,  585371060), ( 883010569,  998780927), ( 760404516,   25726218), ( 814637971,   22197941), 
( 289740502, 1695300809), ( 300177747,   18812505), ( 741876024,  718210833), ( 110691161,  205467906), ( 853904684,  118003493), (1665990099,  841415342), (1785751001,  445340901), ( 700870667,  740735261), (2093810320,   60468739), ( 991585841, 1677771613), 
( 414178927,  725860592), (1975843800, 1468660003), ( 502489793,  252300698), (   2152257,  397765087), ( 371506219, 1164253143), (2127385946,  607835021), ( 944217736, 2140468127), (1984168581, 1646800204), ( 959521678, 1187310331), ( 434941976, 1878937008), 
( 672760888,  892648896), (1170279078,  335046870), ( 378869987, 1800634107), (1695458562,  138323515), (1288954933,   25005098), (  66617343, 1634973261), (1241030848,  882754096), (1319582456, 1380798397), (1347841386,  266429445), ( 986212626,  179819673), 
(1035315337, 1372542767), ( 506261315, 1930747676), (1870645713, 1300365811), (1893088017,   61128259), (1929515757,  134515530), (2072159769, 2003509791), (1103596270, 1364379797), ( 832097878,  466524140), (1235855463,  437019919), (2006042398, 2074286565), 
(  22559316, 1141561094), ( 357727979,  646951636), (1213737919,  811241160), ( 335810014, 1411313003), (1398362656, 1207366493), (1223362819,  587894613), (1685276294, 1095331065), (1260241492,  883031051), ( 259600761, 1633390895), ( 369730943, 1678502758), 
(1243913629, 2028735718), ( 400000358, 1494407159), ( 138884374, 1577507851), (1799286378,  942449945), ( 607369647,  552613642), (2115532135,  753740994), (1391306680, 1035121149), (1671364477,  298045724), (1682971570,  151014816), ( 308289172, 1933834711), 
( 260812459,  433492491), (1327191708,  789100859), ( 183185770, 1851096862), (  35682199, 1866682624), ( 818905674,  226081467), ( 981262423, 1103416029), (1863473637, 1677300917), ( 458746375,  192053472), (1142959736,  497357963), (1998457962,  394636675), 
( 112780800,  985205971), (1423660773,   41289593), ( 973586215,  552940663), ( 590652990, 1103051084), ( 778178785, 1764041121), (1445987104,  108104872), ( 760030421,  669804150), ( 835448165, 1030581619), (1905985660, 1937091462), (2143660051, 1769600164), 
( 734940426, 1686414334), (1920898594,  459702991), (1381297679, 1404779425), (1923118082, 1159154306), (2113539803,  315723388), ( 432063967,  679270994), ( 295621285, 1640043091), ( 411240097,  585548468), (1863986026, 1617069532), (1221201844,  348195724), 
(1997516694,  992944563), ( 739794316,  606915973), ( 356342372, 1421120263), ( 362769639,  478402341), ( 417361669,  723258391), (1084095696,  699862431), ( 419512961,  955541088), ( 314400102,  797454694), ( 611711072,  314515090), (1244516193, 2087602821), 
(2115795464, 2146464326), (1471264847,  426066096), ( 629872868, 1353867121), ( 629680033, 1958248217), (1790478153,  779797909), ( 147183721,  695753731), (1320848407,  698643644), ( 544068576,  583718935), (1875632417, 1120612901), (1591245992, 1525090681), 
(1098448972,  802866875), (  16388822, 1989917336), (1360262009,  489760586), ( 798480557, 2087777480), (1440684835,  726885999), ( 240945194, 1744086673), (1294929863, 1737872466), (1972079940, 1490160068), (1658020358,   31920149), ( 409162991,  508845394), 
(1699116427, 2107511562), (1472112868, 1582587611), (  99898029,  520829351), (2141519906,  416337927), ( 628648659, 1420583481), ( 842643506, 1191325591), (1806854042, 1544813914), (1031440173, 1452873273), (1818363064, 1675822115), ( 497854078, 1087894303), 
( 387574942, 1747332128), (1809403495, 2117565518), ( 866741215,  204856583), (2006506053,  357978806), ( 706561874,  803818536), (1303197074,  105087493), (1466407161,    6064546), (1779114413, 1372855354), ( 761176991, 1172933465), (1449296988, 1558434043), 
(1589806403,  750012842), (1947582220, 1869634726), (1479159863, 1249495515), ( 848296670,  270550825), (1131880199,  526523988), (1902799202, 2065974929), (1487936282, 1403360398), (1325447712, 1974725988), ( 972239385, 1884597454), ( 576995546, 1028994222), 
( 467559954, 1428370321), (1639866514, 1393493467), (2039449691,  692473029), ( 877779789, 1653000266), ( 357241654,  145068220), (1898644116,   90767004), (  70901305,  764349152), (1225732287,  582796240), ( 122556779, 1432243751), (1555761904,  700606480), 
(1859049261,  575051588), (2136982495, 1776094536), (1260076254,  944749729), (1686073179, 1155996538), ( 681837117, 1450598414), (2055759499, 2137119955), ( 411854732,  743367225), ( 825196792, 1798311292), (1144123000,  717979612), (1794733642,  786135857), 
(1312508346,  299197624), (1549997268, 1759867026), (1046352765, 2040051780), ( 361279697, 1865575484), ( 967547517,  391359524), (2022464619, 1778425749), (1189400051, 2131265627), (1542146175,  191458666), (1589964851,  547539263), ( 412224033,  575545402), 
( 138640402, 1092557616), (1149232353, 1241472079), (1085071624,  800487431), (1483289034, 1966061968), (1876059673, 2003582542), (  43554606,  356602136), ( 684780403, 1276063284), (1688165667,  501109382), (1973337814, 1936556094), (2114247371,  595365137), 
(1872786102, 1792804285), (  40144983, 1465648226), (1681172513,  137370370), (1536927177,  509642016), (1146543969, 1463604051), ( 401944187,   73803082), ( 558449505, 1924331163), (  78995810, 1267785800), (1958051792,  435427555), ( 873729554, 1467427519), 
(1963232774, 1101572996), ( 798348928,  879194663), ( 897420456, 1637416984), ( 373588362, 2059975710), (1383825933, 1031372085), (1729515062, 1309030777), (1776957790, 1785296088), ( 921977788,  944095518), ( 525993599, 1345677473), ( 319781445,  558462611), 
(1815781552, 1719402434), (1326806128,  565985364), (2083320818, 1842747063), (2143517080, 1924760040), (1431033130, 1701961910), (1620622551,  949975473), ( 205260038, 2080432869), (1720179912, 1790768775), (1151522210, 1025050957), (1039604751,  371840259), 
(1031013097,  977849745), (1967108761, 1029346458), ( 685149628, 1888362333), ( 311170979,  323940464), ( 280004052,  697340574), (1452629115, 1384864745), ( 115989095,  417229686), (1786742792, 1892522750), (1634085260, 1962713069), ( 974441226, 1843159637), 
(1119194718, 1289352040), ( 981457185, 2131873550), ( 770470370, 1494550490), (1540704911, 1453392478), (1727162025,  151347387), (1746653884, 1182184668), (1595398963,  206017466), ( 215195516, 2146746781), (1827868441,  398204724), (1372366099,  787001601), 
( 282314473,  651803236), ( 987494132,  817715019), (  82717391, 2029139799), (1451230539,  671567602), (1503431672,  177908389), (2015624000,  730635960), (1571307702, 1250322656), (1579289080, 1366770558), ( 312046434, 1260729802), (  68466779, 1454552533), 
(1826478084,  803482952), (1631009688,  574915411), ( 535211187,  370272794), (1384428648, 1684003755), ( 920476861,  980785735), (1897305363,  294921594), ( 943679110,  444136792), ( 338812982, 2052490977), ( 381757488, 1362461772), (1070826562, 1040611798), 
( 757577470, 1898208070), (1050388419, 1515018298), ( 109678968,  418475270), ( 674752101,  370736041), ( 852925517,   81892381), ( 332188342,  158412052), (1724305916, 1547404767), ( 903740587,    1595407), ( 676337969, 2049178390), ( 717592803, 2030502378), 
(1188239855, 1934405243), ( 755665070,   30566529), (1601112434,  385252581), (2001061579,  769526995), ( 753698001,  741765949), ( 316059891, 1765294419), (1687112294,  726519352), (1371957786, 1752282113), (1574904301,  850729923), ( 891949423, 1938822199), 
(1191682925, 2026520124), (2137268775, 1297845315), ( 625931481, 2020708709), ( 846510077, 1984387768), (1625539188,  451533080), ( 974710903,  209017731), ( 496100856,  480475578), (  35199209,  104113343), ( 517886070, 1858755184), ( 948320570,  163254089), 
(2011813627, 1414734099), (2082874216,  538560273), (1213917687, 2069571556), ( 911142860,   80532278), (1143903068, 1381731582), (1633758749, 1349891535), (1203770247, 1498371982), (2069977910, 1087436681), ( 953669858,  791441092), (1669335958, 1535551221), 
(1913733701,  452964999), (1692485291,  757464990), (2072468512, 1360797163), ( 749923021, 1697377500), (1325979738,  881637219), (1819402763,  210019434), (1748154614, 1412018869), (1747877800,  423108793), (1628582266, 1676706993), ( 814729827,  495045377), 
(1507688206, 1916725408), (1233510266, 1394799899), (1837340518,  417397628), (2086345323, 1115718416), (1912809056, 1791113444), ( 361009535, 1177246832), (1147681388, 1555145164), (1338068743,  698619235), (1629561775, 1796782327), ( 695769955,  624521088), 
( 142229989,  983936294), (1736924103, 1957818976), ( 777049353, 1983398156), (  56384956, 1259371505), (1999422646,  662833415), (1158915942, 1632878730), (2139194955, 1290359440), (1241561227, 1647377090), ( 818269648, 1780436333), ( 916977743, 1894340351), 
(1631745435, 1439241900), (1427567551,  214605520), (   6835377,   45859151), (1596694803,  276477946), ( 251451372,   85684422), ( 886754226,  215891795), ( 598617568,  329080096), (1044728052, 1088034642), ( 987612541, 1156379903), ( 979133866, 1815080546), 
( 321012596, 1218694479), ( 947198046, 1052104953), (1436569178, 1558503094), (2137678937,  605610859), (1243239822, 1064986826), ( 520003944,  711627646), (1461153498, 1523000068), (1855704158, 1172933052), ( 242293467, 1871329142), ( 932372568,  804588171), 
(  92805152, 2041995070), (1263147202,  580616957), ( 957364499,  301723833), (1161448476,  794046823), (1041442970,  180742007), ( 965426043, 1927518644), (2105166204,  163184113), ( 254724817, 1679502710), (1019179141, 1556854011), (1176207853, 2135149503), 
( 836029800, 1264743674), (1772464704,  226710708), (1676913254,  606240981), (1855438180, 1207779549), ( 389169842, 1166615212), (1033480284,  383658046), (  88116114, 1666950729), ( 693578651,  753031462), ( 559679557, 1210678618), ( 281348038, 1053254345), 
( 683320488, 1381054811), (1835365176,  367567758), (1052539542, 1833480020), ( 228283465, 1073144616), (1429508626, 1189606726), ( 984393806,  442160231), ( 547936293,    8883557), ( 187938654, 2027077323), (1483263111,  478237446), ( 564094169,  695919580), 
(  52126208, 1732550998), ( 362979497,  325138491), ( 246662540,  480077775), (1266850117,  844357750), (1960654911,  147727466), (1971588730,  765118879), ( 724425710, 1713180563), (  43495656, 1268524442), ( 526414473,  903086560), ( 945119821,   15472441), 
(2142589001, 1438891904), ( 965117572, 1538729481), ( 251270286,  289001844), ( 944727370,  180874729), (1157133701, 1850323072), ( 336028870, 1089965663), (2057051787, 2001262046), ( 607151302,  877221289), (1650422099, 1071497655), (1850542793, 2035368853), 
( 203385289, 1714556753), ( 133566144, 2051377168), ( 904289461, 1351058184), (1702795411, 1249591679), ( 669898014, 1709186558), (1407682149,  358475472), (1553420403,   67711889), (1599189911, 1777456462), ( 894182763, 1880711311), (1698650253,  568459832), 
(2048148903,   67223594), ( 309616434,  619209743), (1715737116, 1476517548), ( 232099899, 1207019442), (  10562098,  666817002), ( 237442350,  141266219), (2141076907,  857559929), ( 478782241, 1668201541), (2038291780, 1546564769), (1117178434,  152247525), 
( 550257181, 1072765973), (1690068505,  736065301), (1282420696,  202533215), ( 142003855,  730073822), ( 202548611, 1334205980), (1183461805, 1553997790), ( 139319606,  137339116), ( 693825061,  735217812), (1855118970,  738975271), ( 923061905, 1558527357), 
( 707171183, 1855110734), (1738630524,  638841823), ( 669339820,   29889095), (1204643363, 1735231591), (1718480868,  325110087), ( 107799035, 1039191411), ( 311646541, 1183522958), ( 794731250,  852747567), (1875216320, 1752796372), (1366193781, 1189536610), 
(1274100639,  571533702), (1356238132,  427909892), (1074188409, 1698264495), ( 625981351, 1815811990), (2079860078, 1438838455), (1144042318, 1100958257), (1600996435, 1863033038), (2001507515, 1490781787), ( 492850069,  618294565), (1581252176, 1155075740), 
( 757086941, 1089200609), (1568505800, 1601273043), (1170913911, 1007832016), ( 944297591, 1492013640), ( 656211314, 1403566552), ( 381768272,  581140352), (1834712711,  441000498), ( 948637609, 1997860819), ( 835769273, 1170560347), ( 312956352, 1016540350), 
( 922978496, 2009282245), ( 435938812,   77259000), (1624433702, 1133223760), (2037990387, 1731424069), ( 951763757,  785155450), (1950354991, 2049467661), (1043223671, 1864244056), ( 876955568,  608322731), (1121584483,  590002755), (1140173359,  208789382), 
( 315372087, 1209666642), (1962408231, 1698888673), ( 682955010,  715072394), (1915638164, 1406787185), ( 775781182,  339307223), (1039559288,  862711729), ( 138715704, 1955123384), (1556677154, 1951607032), ( 787813935, 1185207228), (1791496237, 1470940487), 
( 306207806, 1914076335), (1587293257, 1172486626), (1242688249, 1751487123), ( 928044475,   46156453), (1380506072, 1043892304), (1459600292, 2081532434), ( 326682455,    6793258), (1216026117, 1965979949), (1989253593,   92476662), ( 841415550, 1312773895), 
(1170105168, 2065420555), ( 869374936,  657357850), ( 404429725, 1854923513), (1897573192,  526598490), ( 172061111,  315187194), ( 128556656, 1890104071), (  43826062,   20999212), ( 829621028,  646913859), (1095013548,  930113659), (1394396657,  829991015), 
(2091833247,  265282142), ( 901882974,  371250965), (1233671705, 1997254985), ( 769867759, 2029983755), ( 259306452,  496308701), (1830527469, 1152677309), (1220882486, 1692575456), (1085113319,  778302880), (1325827768, 1212451823), (2071166198, 1412842823), 
(1933942278,   41641460), (1287556036,  952652590), ( 574323173,  785546583), (1100163402, 1518649176), (1414526936,  648857079), ( 873842779,  651723675), ( 174300800, 1514462422), (1691748835,  156401589), ( 361792454, 1717584791), (  27859438, 1460534565), 
(1808924090,  625293735), (1467150699, 1441290939), (1206094393, 2082736957), (1895742637,  529627115), (1436979537,  607314434), (1617305269,  559373285), ( 714028643,  809305999), (1984395569, 1988936805), (1233664013,  222611866), ( 593184065, 1618653257), 
(1940761284, 1083752431), (1187541247,  427619815), (  67030595,  542874656), ( 683118013, 1141490971), ( 405204390, 1226798842), (1615151883,  906249506), (1145903701,  252949437), (1707311743, 1614423593), ( 328926625,  727064842), ( 289010738,  290202275), 
( 342544687, 1693914011), (1147480076, 1429314653), ( 813424152, 1987075765), (  17106879,  811018578), ( 288266956, 1864332893), ( 726268307, 1993874494), (1339512761, 1336048460), ( 935419879, 2144543988), ( 838339247,  610812066), (  98617714, 1958332527), 
( 831600897, 1503886172), ( 640703053, 2085294250), ( 288991338,  226531207), (1282668977,   36239407), (1013795509,  486476592), ( 770949247, 1508449647), ( 868412443,  753743650), ( 199442562, 2119183831), (1167667306, 1876397389), ( 693620854,  750297246), 
(1368014570, 1723504903), (1844304072,  471081311), (1498846463, 1584927989), (1937585434,  275263082), ( 484897677, 1760489158), (1089234572,  167097049), (  41222942,  309747877), (1879245500, 1349221476), ( 187386564,  320603243), (   1766281,  440660212), 
( 314307006,  997515415), ( 330352538,  269320185), ( 475957213, 1587638014), (1534265250, 1800287099), (1784992932, 1992602944), (1807776863, 1915898097), ( 589742385, 1187929857), (1067815270,  246798804), (1084558557,  929542611), ( 643338400, 1101607921), 
( 220404900,  811843316), (1579481747,  842043777), (1800922438,  772952764), ( 439737184,  418295034), ( 714447913, 1379279316), ( 891228304, 1192899746), ( 656973572,  830326822), (1323673485,  169766376), (1987916348,  480237975), ( 394728689,  712424561), 
(1600939532,  633993334), (  81766529, 1195722995), (1586481767,  565370289), ( 891272695, 1296329668), (1984715164, 1695510221), (1023415938, 1243829041), ( 190068158, 2105201043), ( 573910797, 1543345551), ( 212830400,  654405002), (1093763906, 2084422418), 
( 671892322, 1032785703), (1612116300, 1728764768), (1243935439, 1768939717), ( 740751967, 1587611363), ( 718183681, 1229233494), (1688343544,  175439841), ( 623739883, 1464430805), (1895167460,  846379852), ( 472970068, 1240480386), ( 581631233,  372698457), 
( 717625732,  836594892), (1675649734,  542353874), (1607588513,  309873419), ( 294099332,  902812715), (1189186261,  936235254), (1101961576, 1624364886), (2080560951,  124184526), ( 897136199,  412420437), ( 204638566,  229723485), ( 936994328, 1680500371), 
(1639079412,  122410146), ( 659986496,  431229171), (2080755080,  635782216), (1823736208, 2050734756), ( 882236610, 1378783962), ( 485880078, 1745128634), (1318843101,  677365943), ( 125180278, 2059885948), ( 323200789, 1911572421), (1889985406,  774534781), 
( 983794893, 1524735208), ( 937803996, 1834225260), (1594687087,  578668337), ( 700218376,  978837163), (1037241106,  151529685), (1047627969,  824161441), (  63446749,  955359715), (  68634960,  651101902), (1688397357, 1812959412), (1956277390,  620851619), 
(1078602615,  212206625), (2020553893,   21258254), ( 305628142,  319073142), (1415435929, 1340837847), (1847671523, 1584849961), (1142793861, 1936758189), (1212883952, 1253503305), (   8362149,  137201917), (1234065363, 1091818679), (1903652631, 1790081928), 
(1872235546,   96114198), (1284768864,  470158515), ( 964653443,   14820226), (1599523504, 1074859164), ( 527592736, 1145731075), (1159322596, 2037709553), ( 398029884,  203340735), (1232433743, 1618839935), (1713530624, 2087332338), ( 920926775, 1447910026), 
(2027043283, 1518357661), (1347847200, 1952797410), ( 275643781,   31976960), ( 937739211, 1473734578), (1946845739, 1440298952), (  17866749,  138672150), (1910716615, 1852747783), ( 783645439,  996315762), (1799881647, 1100576743), (1571271656,  875907460), 
( 755106217,  151524381), (1520623772, 2114417973), (1399810008,  584108829), (1690779794, 1141321523), (2061909594,  788426002), (1538647129,   72998719), (2079212461,  679516556), ( 433856984, 1598804806), (1936832213,  988722934), ( 985519447, 1121634097), 
(1459952702,  323878861), ( 220115776,  830178427), (1430661473, 1836752273), (1901758117, 1707761030), (1103195944,  495172985), (1670162560,  295095469), (1304381201, 1423609577), (1908813757, 2031747865), (1273469717, 1668568995), (1588806136,  712533843), 
(1090300997,  893357503), ( 792687877,  278806429), (2146235448, 1259072347), (1697192243,  583478271), ( 301721896, 1882546194), ( 627276879, 1872807971), ( 722586837, 1807897645), ( 169363818, 1153971424), (1781694000, 1836350875), (1625803098,  831691159), 
( 627790263, 2000494240), ( 359155713,  649119041), (  36164768,   38010447), ( 118774351, 1901970243), ( 429763256,  544308920), ( 198710536, 1381520392), (1760514825, 1503375584), (1576898629, 1905759563), (1296429885,   74866292), ( 919080891, 1832551991), 
(1281506757, 1549146428), (1416516541, 1154649904), (1754541752,  300307537), ( 745800450, 1623796078), (1094310779,  417492749), ( 166847782, 1969248846), (1051020580, 1898033605), (1474116082,   36588134), ( 180966814,  733381688), (1459487066,  756274269), 
( 354239372, 1817207236), (   9723978,  975051640), (1663551726,  649131870), (1417467424, 1573063155), (1820383364, 1467226943), (1394843383,  758710036), (1128943093, 2042297949), (1682373288, 1760114944), (1211096238, 2016028576), (1757970576, 1677560395), 
( 718133643, 1514835152), ( 957184018, 1202244432), (1980696375, 1843239247), (1331565019, 1918533446), (1745968466,  733234827), (1576259047,  856512781), (1456600663,  429467184), ( 294043206,  540071884), (1614788667, 1728936480), (1060758174, 1270725435), 
( 639978453,  108607011), (1054238831,  289781696), (1462353664,   50210653), ( 830868504, 1112400443), (1110999424, 1359864194), (1937532572, 1824811936), ( 930095271, 1545797067), (2056200228, 2127626312), (1946686903,  264042407), (1616738116,   97551111), 
(1520278277,  483352369), (1486247165, 1232828413), ( 928477154,  984868195), (1395510660,   56077100), (1351664441,  620715535), ( 178344391, 1909769933), (  45801719,  335141768), (1046154667,  131320161), ( 678832685, 1920578595), (1486108438, 2004464521), 
( 257013750,  251768160), (1091980719, 1505555861), ( 934432025,  149019879), ( 453740390,  831399133), ( 556802669,  963372852), ( 795739573,  186347730), (1657512447, 1500114961), (1128677284, 1997489107), (1328105717,  574144710), ( 435695757,  566867904), 
(1691647024,  723828753), (1667223459, 1186286159), (1251559347, 1114252247), (1445736499, 1063673120), ( 397750469,   47698071), ( 907676328, 1862648209), ( 669982423, 1688576674), ( 103601744, 1230391378), (1007026983,  186469643), ( 654787551,  908416183), 
( 637978401,  223776350), ( 553804983,  278295504), (1094260104, 2081824531), (1519659748,   37347128), (1990403671, 1654643136), (2053409256, 2049841072), ( 223645031,   66832657), ( 900853819,   13396842), ( 107485136,  342765431), (1253339536,  645959717), 
(1164736528,  779261090), (1716530648, 1332425981), (1149523181, 1147790511), ( 925279495,  438273023), ( 351066905, 1294692640), (1795617688,  592162686), (1794876826, 1845037966), (1504522192, 1693229863), (1985190119, 1599472160), ( 451982277, 1902931157), 
(1181786321, 1313951162), (1224832029, 1256975652), (2059048231, 2045940213), ( 778328982,  377964486), (2124343575, 1282023121), ( 546204489, 1806010265), ( 302096725,  804528171), (1175406509, 2131963508), (1571094781, 1624151791), ( 143283804, 1786232004), 
(1390966073, 2041734157), (1937717399, 1331056857), ( 411983777, 2112846124), (1038156426,  378084864), (1118358373,  497794848), (1091337039,  189272912), ( 386752811, 2012561947), ( 441292212,  312105540), ( 492843448,  397883301), ( 969124284, 1048770828), 
(1001746256, 1825707596), ( 473219814, 2102940834), ( 506086877,   28743451), (1905257263,  614909597), ( 734313938,  741593291), (1860079319,  420357832), (1181383117, 2067286202), ( 215268582, 1357537394), ( 389975806,  528874911), (1913683052, 1944522627), 
( 648430665,  293172217), (1227367051, 1446898002), (  13960236,  837012555), (1119324469,  262177079), ( 636421473,  664265482), (  73172661, 1867294946), ( 102970947,  945435217), (1109529071,  168567913), (1245447920, 1581520217), (1164623718,  647963170), 
( 661072434, 1499052458), ( 513402624, 1145164341), (    296222, 2082684432), (1137448587, 2121071087), ( 260823416, 1970845519), (1525565694,  193038040), (1658434268, 1432437398), (1876183680,  415175043), (1550001821,  247798195), (1457385769, 1084587047), 
(  79736427,  874686731), (2059110026, 1596028145), (1720707511,  826708807), (1457585644,    3413014), ( 917276118, 1076280013), (1578656602,  727015849), ( 152037606, 1519415541), ( 204669792, 1252124466), (1345861491, 1727620855), (1688856464, 1851997434), 
(1778769112, 1645462693), ( 482149321,  737391399), (2009116262, 1139098844), ( 833720374, 1498197643), (1111715142, 1627472827), ( 724528151, 1677749563), (1785645854,  132493968), (1229802817,   81689313), ( 624109941,  440096150), (1593583718,  242434256), 
(1143038934, 1641589600), ( 404846100,  425894364), (1228053686, 1650987539), (1816167550, 1252883942), (1198991637, 1715526229), (2080559613, 2001882425), (1328299750,  133383176), ( 471811156, 1671998360), ( 634967599, 2003281078), (1260427445, 1584914194), 
( 182546670,  990930889), (1411030151, 2019064474), (1197669825,  761207938), (1552842468,  379639897), (1255444804, 1974246823), ( 516828899,  592236481), ( 318782009, 1037304570), ( 270441115,  391120737), ( 542302313, 1667285100), ( 860424930,  584302203), 
( 910361164, 1686094613), (1449882584,  801064534), ( 661558633, 1234395104), (2106045990,   19632978), (1840236926, 1250589705), ( 950141190,  784448959), (1320737375, 1872407368), ( 641604865, 1006942830), (1278666910, 1862077385), (1629206394,  188069635), 
( 534495470,  103713761), ( 450997997, 1830017552), (  64926278,  245555585), ( 577268727,  194424546), ( 117724872,  268083049), ( 363016980, 1906558231), ( 758998879,  204224540), (   3697451, 1847545847), ( 458000938, 1233136279), ( 628681929,  317162879), 
( 262352796, 1471148223), ( 920021551,  279671100), (1716864606,  283649949), ( 906531853,  765218525), (1767123450, 1464702284), (1129420555,  420097158), ( 750804025, 1310014637), ( 398543371, 1516994789), ( 925002055, 1322217184), (1804045616,  482325765), 
( 902471323, 1520813681), ( 133537181,  363640292), (2092427416, 1203527764), (1175345660, 1223129541), ( 324384497, 1780861586), ( 947230661, 1734847814), ( 207658960, 2036996288), (1109291322,  177608752), (1782731190, 1905328690), (1475910708,  194403857), 
(1330928672,  818864627), ( 802995615,  915103370), ( 973734637,  268751986), ( 436707782,  432466279), ( 224459906,  951303932), (1208262990,  824459891), ( 620320425, 1979866349), (1052176131,  760064264), ( 893662780, 1103519397), ( 876733013,  381482856), 
( 939112838, 1308647995), ( 453002912,  221715918), ( 608549220, 1244339699), ( 385529646, 1663226179), ( 854301997,  606951535), ( 547151868, 1417282096), (1855007062,  100602535), ( 319409983,  439773878), (1345343700, 1316058009), (1712281508,  430518464), 
( 655363391, 1190787519), (1416120154, 1870492628), ( 220470715, 1416658500), ( 777896912,  387303085), ( 660859030, 1689273846), ( 395812413, 1844762760), (1908947888, 1470893049), (1906025700, 1389429313), (1474307998,  611654208), ( 837541139,  549634844), 
