Using variation 2
Reading 100000 pairs.......... done!
Run list:
( 481004917,  764047541), (2099687723, 2126185869), (1084383511,  225922092), (2127478484,  996716187), (1466393821,  768984208), (  50481586,  706030223), (1349748944, 1064715055), ( 592343782, 1384057115), (1888135018, 2070423569), (1153154172,  589566186), 
( 163073721, 1745414250), ( 242518382,  229089908), (1069788229,  441847501), ( 200950377, 1019507348), ( 410668978,  859984161), ( 995735378,  683213019), ( 396482596, 1487773779), (1196324231, 1168061857), ( 664866918, 1793081807), ( 766840549,  254732255), 
( 226454984,  905494190), ( 298610060,  802908863), ( 687610315, 1587355823), (2049317987,   70006510), (1093378686, 1270802663), ( 996517981,  967859128), ( 481089957, 1266817079), (1309597305, 1253906385), ( 629448350,  889674113), (1357062794,  353858035), 
(1507896067, 1155069336), (2002632378, 1301859628), (1209102862, 1994062075), ( 598684623,  259940595), (1454038720,  457063232), (1829211691, 1194580223), ( 420227263, 1741054033), (1374663572,  977858774), (1870573571, 1160975192), (1451337144, 1775365927), 
( 863746863,  407625594), (1320149358,  311635160), ( 801722559, 1194288710), ( 339456700,  125295581), ( 621677286,  981820396), (1769633180,  691227086), ( 431742516,  454278444), (1193929598,  968734262), ( 911340281,  175544084), (1456704907, 1256958123), 
(1846897004,  415980648), (1496244142,  169916065), ( 849425546,  901698782), ( 939702355,  668786942), (1956441023, 1573795346), (  81109228,  436555116), ( 803901254, 1135290931), ( 585959224, 2082977650), (1135302480,  894624896), (1568384833, 1245253952), 
(1457233382, 2105034614), ( 707713577,  937367628), ( 138775437,    8437957), (1462427044, 1669649825), ( 722140846, 1444189958), (1700143172,  643446257), (1316377011,  505529645), (1319345783, 1048482159), (1387410417, 1379022783), (2022451280,  386292574), 
(1222143304, 1387571139), ( 296137735, 1798010215), (1592243339, 1882777465), ( 482325825,   85527213), ( 414222495,  814661836), (1717524752, 1502731938), ( 325643365,  273163656), ( 664729272, 1061289879), ( 372722008, 2142120266), ( 334313782,   26956052), 
( 781463797, 1548294458), ( 328307073,  273489389), ( 408106205,  635148666), (1779330445,  176591375), ( 835895739,  802200668), ( 132290579, 1717859357), (1016254694,  246188886), (1231651090, 1941540542), ( 689102021,    8468917), (1619693331, 2075282867), 
( 795250678,  324343059), ( 727149871, 1007901355), (1931584300, 1164781449), ( 908682705, 2116229589), (1945812443, 1660556195), ( 702389819,  173951545), ( 159722901, 1600669207), (1713405641,  927433158), ( 739358770, 1783822645), ( 130543608, 1426183466), 
(1215725745,   19543580), ( 449621028,  879123301), (1617806048, 1006370736), ( 951232019,  172272922), ( 922458557,  386941774), (1390425141, 1856937899), (1214970010, 2015889212), (1759805608,  942581763), (1321294595,  795827938), (1784464892, 1928957232), 
( 302615391,  888314041), (  92842171,  878369463), (1147507799, 1644574214), ( 561874343,  164399782), ( 710376697, 1713503302), (1146666176, 1145667433), (1326520219,  948903015), ( 629212427, 1604002140), (  81449856, 1162421179), ( 736542996, 1161951268), 
(1893830971,  375529132), ( 408110127,  745087933), (1678472662,  966371631), ( 462894209, 1413803345), (1049866417,  550958330), ( 415743426, 1545370574), ( 553469995, 1076224372), (1400569023, 1980639286), ( 664601859,  648480110), (1243827104,  912215476), 
(1938431099, 1405275798), (2085191405, 1055303026), (1043732800,  143617702), (1554400081,  107082283), ( 979086091, 1425676895), ( 799699996, 2068221826), (2139383047,  552792632), ( 357983882, 1131213072), (1121297136, 1913399509), (2145396164, 1460093247), 
( 455362816,  740035385), (1440278442,  942865369), ( 288334473,  251792058), (   1129037,   98914397), (1001595744,  802087096), ( 614230589,  727903255), ( 674183168,  766476300), (1276299656, 1801613294), (1315516521, 1673219136), ( 885195645,  123333115), 
(1365371340, 1435827843), ( 273834291, 1119325917), (1262727912,  424596570), (1851535052,   35991246), (1701255985, 2080480278), ( 308279673, 1188482675), (2098119862,  599177992), (1981736508, 1169436535), ( 322579647, 1812280694), ( 938999151, 1519218902), 
(1228900151, 1071766603), ( 893617927,  394957561), ( 683439311,  778190992), ( 272452504,  808845189), (2015230942, 2087900318), (1649272343,   15870194), (1520379913, 1907357455), (1518544481, 1915361757), (2091848871,  567407480), ( 132596863, 2000484381), 
( 204308961, 1914449113), ( 257378470, 1782884247), (1018085531,  440346062), ( 234378240,   51854545), ( 395743509, 1640858253), (1738271276,  710127431), (1486476368, 1501830287), (1087586181, 1764316032), ( 364342321, 1349855243), (1697748005,  869952735), 
(1942491750, 1163276071), (1505595303, 1372180281), ( 642061835,  329326316), (1521573295,  537088042), (2082878475,  489185789), ( 109725482, 1896838183), ( 932607559,  785250566), (1937161301, 1203894097), (1922031992, 1646096628), (1912855422,  785596943), 
(1322150356,  985206505), ( 997825676, 1810179418), ( 844738162, 1058653677), (1269182783, 1321358037), (1337313134, 1312972389), ( 664294967, 1557717156), ( 972758730, 1893037892), (1334351029,  406845688), (1159021594, 1714328834), ( 491893028,  584601964), 
(1917365982,  767444558), (1320669781, 2116534802), ( 675256236, 1283005061), (2066673036,  636474443), (1999486997,  232372706), ( 918558526, 1200577881), ( 692802884,   21363570), ( 537769111, 1437530293), (1594273126, 1932980429), ( 440860093,  922267169), 
(1999444941,  578025349), (1942626518, 1371174780), (  53133266, 1903215708), ( 944088522,  851693143), ( 123820669, 1401846839), (1862844103,  288243019), (1201021670,  905954005), (  81955208, 1828780295), (1585874264,  633321279), ( 586187093,  186607915), 
(1661206842, 1878793726), ( 816554441,  195210455), (1469512109,    1206543), (1104468566, 1580091137), ( 654866676,  945798550), ( 824199816, 1345293962), (1820527255,  124001107), ( 643800843, 2027442702), (1205504070, 2042118615), (1216043885, 1074030462), 
(2112549245,  106363765), (1545280674, 1097480046), ( 612249067, 1485368826), ( 228397132, 1278623790), ( 454615699, 1426318620), ( 661393591, 1037159578), ( 247350702,  452771506), (1950687654, 2040814257), (1246426454, 1099723944), ( 225157583, 1003498983), 
( 318156004,  283661488), (1423749414,  149554489), (1348286740, 2008868280), (1539403740, 2027654404), (1084108525, 2082213662), (1955614245,  509666453), (2028188002, 1762533796), ( 826112189, 1243699071), (1904243127, 2010509860), ( 225051176, 1780660911), 
(1582583460,  886559235), (  82985147, 1152919873), ( 311963194, 1632876902), (1443575133, 1342928143), ( 834725512,  270681894), ( 791590668, 1697764109), (1799941373, 1065668228), ( 165073697,  263930710), (  51464331,  768113307), (1887971923,  943540485), 
(1708736144,  722225048), (1897605757, 1818783172), ( 150813299,  641342891), (2059692318,   30982437), (1463586832,  911403451), (1757150883, 1431405491), (1757832403, 1607310300), (2014556775, 1713608134), (1196251046, 1436104577), (1785495414,  224341529), 
(2123525003, 1988228464), ( 329952788,  282086428), ( 947311880, 1184452473), ( 345592320, 1391876617), ( 626316869,  606139877), (  20739447, 1567009464), (1881104886, 2032732846), ( 847414522,  144317235), (2125014265,  676399731), (  89429967, 2131073031), 
(1041379006, 1990981416), (1142268232, 1549645408), ( 988596330,  809981072), (2102462149,  682963154), (1161387705, 1243957868), ( 100113017, 1879481335), (1631134375, 1057596527), (1734094575,  892913340), (1125648588, 1757016055), (2042547019,   21918330), 
( 395149194,  358644605), (1780936784, 1324404423), (1473526760,  417496007), (1835862565,  292884745), (1785271612,  434703075), (1565693655,  405601231), (1317069707, 1529690323), (  66688412,  228750815), ( 355802287, 1087842823), (1362810588, 1390290189), 
(1693968444, 1369448333), (1027287279, 1990778064), (1244575267, 1949791498), ( 383768998,  147347605), ( 327427091,  675992679), (2105662602,  153528785), (2047927714, 2078354251), (1207975399,  860149208), (1436246830, 2092481100), ( 371281543, 1702390640), 
( 482258819, 1700279779), (1330842685, 1673790499), (1898466365, 1180880162), (1291482920,  933947735), (2018312427, 1810840103), (1881262004, 1797228831), (1055167735, 1047645263), (1688586591, 1605180110), (1778169927, 1620674602), (1317161535,   34350927), 
(1919078050, 1204822321), ( 616379206,  419568950), ( 766814676,  305996088), (1999698243, 1896602773), (1642625680, 1463542180), (1633023655,  588467855), ( 639338520,  893695580), (1742380556,  945806509), (1315444381, 1526258303), (  57336181, 1760701426), 
( 611455077, 1276224218), ( 381055573,  938114992), ( 732628402,  590510616), ( 280371793,  697985047), ( 823973725,  246282934), (2062557380, 1467042962), (1747688516, 1241380540), ( 866868486,  526643665), (1388210537, 1390313771), ( 339854699,  782175140), 
( 893330645,  449583415), (1130472205,  686085773), (1459703616, 1947509557), (1935533641,  743808275), (1322243186, 2067495762), (1274902538, 1880316119), ( 442625639, 1002471944), (1097434055, 1070607207), (1135007540, 1380599376), ( 368758349,  317190869), 
(1342743979, 1222831510), (1217790268, 2142564870), (1028011199, 1896376688), ( 786892626, 1256146122), (1235470760, 2018470669), (2075869545, 1383562158), (1208156358, 2047442030), (1895494721,  358360980), (1074894150, 1282286423), (2118223614,  375024894), 
( 449786757, 1236717058), ( 184867439, 1534695214), ( 445266487, 1436416408), ( 749441299, 1229039342), (1600366149, 1581337183), ( 149056475,  438096174), ( 927583610,  433488307), ( 602966959,  823406930), (2052733916, 1066640822), (1526385586,  164050760), 
( 857369563, 2097806021), (1240860741,   54413660), (1389867307, 1733570225), (1583909579, 1190681034), ( 833488496,  681006505), (1429872177,  214130711), ( 452314526,  687273208), (1696835628, 2040530462), ( 627610397, 1944858483), (1427981120, 1524633836), 
( 393026479,  429895599), (1039900035, 2108695884), ( 391769361, 1274469364), ( 966547493, 1648109600), (1740588387, 2015610869), (1010912174,  181331573), (1870128456,  462967868), (1536869637,  659333460), (1310773451,  357322598), (1078002484, 1547213144), 
(1012415239,  860247315), (  78401004, 1714791940), (2008232068,  997724827), (1054638281, 1494335697), (2070582371,  827144575), (1997483862,  991728649), (1143917624,  382570405), (1236599246, 1010372949), (1623367354, 1774325058), (1978012327, 1234828311), 
( 235732251,  490530966), ( 392504527, 1011447671), ( 524410679, 1315216217), (1291981490, 1697354815), (1921123951, 1986131448), ( 185269763,  865861223), ( 814863186, 1456555134), (1494004790,  957764206), ( 430381569, 1672889683), (1015155663, 1212803694), 
( 489549134, 1749236135), ( 253886045, 1884834540), (2117362857,  676531115), (  11353923,  338605938), (1140689082, 1036404356), (  91902780, 1570425566), ( 901447373, 1900228608), (1892744347, 1289356152), ( 588117745, 1343808517), (2061797461,  593777349), 
( 945744095, 1024806348), (1933384640, 1805755677), ( 519861147, 1037978322), (1592784664, 1543145725), ( 691085275, 1144893321), (1120327877, 1438884380), (1259351337,  859854289), (1507216733, 1093947455), ( 503938506, 1624786216), (2000873578,   66597324), 
( 830752092, 1382128803), (1422244332, 1424732703), (1732307521, 1994047131), ( 219115676,  719565726), ( 457296318,  455039527), (  26924277,  143650190), (1480269538, 1541829196), (1834876147, 1659418019), (1473885224, 1388543734), (1657449624, 1699179865), 
( 249616346, 1064987556), (1981650739, 1342835460), (  96403258, 1826009061), (1403828575,  874629800), (1008318562,  312826245), (  33860555, 1245487753), (1507883750, 1916941446), ( 273999551,  635033472), (1798725439, 1884795088), (1888165465,   83466515), 
(1751317734, 1775375783), (1033736090, 2061995330), (1251624769,   89490144), ( 768886308,  935349281), (1809531201, 1076298706), (1896970944,  729946922), (1933963207, 2011731981), ( 988339873, 1167605839), ( 227015371,  796416459), ( 956688233,  262264017), 
( 820032826, 1347579434), ( 896607215, 1699949522), ( 765183905,  667299606), ( 613711293,  118641835), (1242757518, 1617832710), (1608428378, 1235150077), ( 721890737,  922435182), (1267030861,  557076105), (1209007300,  736273135), ( 692491228, 1221037247), 
( 727888688, 1887368271), (1449722775, 1162850840), (1052768618, 1344560939), ( 903566999,   82404643), (1661519649, 1437041005), ( 110261381, 1514509664), ( 351933721, 1817681021), (1711729500,  332589007), (1563411925, 1032561978), (1041309422, 1861373766), 
(1280205046,  158483878), (1600434472,  658943109), (1133771110, 1020586083), ( 130732820, 1640977931), (1223682611,   35514849), ( 338394785,  880645029), ( 654420539,  238124884), ( 523624741,  150294986), ( 434021003, 1789516646), (1261934238,  478714025), 
(1187970951, 2045131952), (2024997306, 1519266558), (1087468745, 2035091944), ( 675587228, 1413675176), (1493572553, 1038140378), (1230463579,  337043706), (2053124417, 1844978968), ( 868733257,  208934100), (1386153293, 1981367151), ( 249993721, 1665251439), 
(  98412117, 2053604127), (1660531453, 1497465083), ( 792315562,   65320905), ( 402437490,  220733930), (1829864689,  701836071), ( 531644988, 1524694537), ( 959989571, 1991685502), ( 199765009,  383560787), (1290958096, 1234883539), (1354298934, 1697285253), 
(1369991110, 1938005983), (1925443595, 1828533103), ( 484445749, 1350822338), (1634906439,  665467664), ( 949875376,  487744377), (1028739843,  201631327), (2000476147, 1196394001), (1244120439, 1437757673), (1417455815, 2081339543), (1295132294,  676149791), 
(1626882661,  810708182), ( 397932795, 1317908587), (2059549086, 1721436606), (2093128848, 1437746183), ( 298367670, 1875450789), (1943173810, 1155574157), ( 933250068, 1757566512), ( 653485062,  805460046), (1011192731,  864662542), ( 754969257, 1734099042), 
( 368466645,  745171050), ( 799251770,   44118146), (1437668820, 1532368413), (1045193368,  140480407), (1734078680, 1628812454), ( 192596586, 1894365712), (1576170671, 1619904217), (1472290402, 1174000375), ( 204111327,  603280217), (1202907201,  498077891), 
( 671080069, 1046478534), (1713361049,  839680490), ( 998727418, 1748703158), ( 307389012, 1405320509), ( 555245883, 1503502436), ( 448406263, 2049787378), (1264443141, 1587248681), (1112938406,  765494143), ( 430836417, 1762349741), (1943936742,  262663469), 
(2018066213, 1569701597), (1597720357, 1030932839), ( 212845974, 1560499099), (1147080185, 1335918805), ( 766422863, 1232580663), ( 691647531,  893857069), (1741915459, 1203215007), (1007656561,  722809795), (1302809281, 2086400344), ( 562924285,  248365029), 
(1404050140, 1158928171), (1867248570, 1314940136), (2032803975,  772781215), ( 299982159,  863745024), (2073513346, 1657757481), (1598267115, 1243264466), (1472607224, 1542649380), ( 350763711,  613254090), (1433391844,  138360193), (  32745289,  976018733), 
(1608280374,  830754366), ( 501719382,  586727405), (1778339769, 1585977496), (1243642564, 1854003519), ( 514435505, 1872957439), (  14775818, 1467889134), ( 482630727,  948989131), ( 790625912,  314100331), (2145435812, 1430338483), (2060326206, 2057038507), 
(1947238623, 2066895608), ( 891520814, 1445396912), ( 374631319,  114655588), ( 957762368, 2089747683), (1624388190,   78482166), (1965149657,  334105383), (1665226460, 1990017880), (1647135946,  758506413), ( 116316846,  355045911), ( 618728473, 2061079688), 
( 518529554, 1287556242), ( 487246722, 1684146431), (  79481155,  916950445), ( 515958971,  899255205), (   1531044, 1322919757), ( 428137082,  697974825), ( 999115679,  615798147), (1777626167,  309064941), (  74811979, 1218281348), ( 406458032, 1543270488), 
( 392597967,  886732383), (1114382640,  728966635), ( 946540424, 1933880685), (1920685967, 1519367956), (1461569259, 1043604615), ( 551548152,  244550597), (2131513899, 1575784441), ( 576071533,  738613954), (1409351066,   28134969), (1119439882, 1701168573), 
(1514379727, 1429510998), (1251889163,  653253923), (1249984651,  300254769), ( 841808526,  491303859), ( 851127387, 1271991149), (1055402776,  426437074), ( 564954877,  994186790), (1311063256,  256069793), ( 532100739, 1107079780), ( 192045742, 1903647946), 
( 856142136, 1814034765), (1383845865,  675730717), ( 796906565,  767242013), (2103454163, 1692943582), ( 323525906,  472241877), (1600376301,  282109403), ( 786109804, 1659550645), ( 714283257,  420862527), (1502613099,  891682922), (  37997243, 1432114728), 
(1903621648, 2062959622), (2037726847, 1263504634), (1744025521, 2055244979), (1023395929,  233155184), ( 431188756, 1028091942), ( 696454958, 2022570871), ( 859325021, 1901406675), ( 238239605,  106600121), (1624002215,  113807077), (1521841852,   91547899), 
( 182142835, 1218790380), (2037058540, 1715290406), (1583574212,  845585491), ( 367775820, 1721063462), (1629308934, 1090908055), ( 249527623, 1493564534), (1364887474,    8605752), (1419111149, 1211071862), ( 318489010,  351401069), (1935564601,  901075586), 
(1727876229, 2140604569), ( 155056663,  907322818), ( 809178913, 1619777409), (1755635235,  658894530), (  56319898, 1937952826), ( 649243185, 1144613056), (1129355399,  162509283), (1429840784, 1413396680), ( 157434143, 1042443543), ( 687936781,  904363904), 
( 429691941,  671441695), (1279702713,  114609859), ( 583499145, 1193169642), ( 481218154,  645912303), ( 184829641, 1829926844), ( 364093698, 1433233405), ( 132283932, 1669174696), ( 653508721,  819758677), (1114358861,  202121150), ( 911169146, 1236270942), 
(1204199782, 1048055811), ( 234120248,  397599191), (  87045140,  564741412), (2002400863,  153630183), ( 275593156, 1086866921), (1083936323, 1838507253), (2074187152,  481592939), (1864373145, 2102911288), (1985969116, 2030919428), (1580500734, 1019590925), 
(2026692798,  630072585), ( 144846138, 2069433867), (1022401313,   57490745), (1062539076,  790019030), (1113980584,  107881458), ( 193019652, 1810883254), ( 512211539, 1913026345), (2096580827,  913209830), (1492237794,  321265175), ( 607609315, 1940704685), 
( 331998716,  884098738), (2029245174,  875048237), (1069542158,  292779234), (1811034223,  453927933), ( 476322548,   15114095), (1707850417,  562448248), (1152727385,  548482747), (1890363243, 1979932626), ( 113592030,  971514164), (1322416025,  930373871), 
(1218794235,  573179270), (1022966345, 1284292338), ( 941115560, 1490819731), ( 540536865,  383338135), ( 119328187,  548035875), (1618726819, 1111467328), (1949168911, 1416270682), ( 782404142, 1879636176), (1581985640,  953307628), (1998827971, 2119657274), 
( 630653721,  154152722), (1070139276,  724999640), ( 389868129,   19377979), ( 841330460, 1409777788), ( 635314329,  562060161), ( 301769334,  276207686), ( 765815310, 1908924897), (1595272911, 1780331066), (  82965166, 2102862633), (1680016915, 1869640080), 
( 405342053, 1285169840), (1885476136, 1665391049), (1374618180,  444285896), (2118143731, 1202775174), ( 265748838,   89209074), (  89864222,   96603927), (1650052242, 2087727318), ( 953223062, 1886118869), (1491309983,  694009072), (1908400086, 1673564975), 
( 445172634,  346557962), (  86255845, 1083081861), ( 165799081, 1204805228), (1181086496,   52027062), ( 901664429,  703964628), (1968512695,  919671930), (1418594985, 1503234855), (1488247800,   89952369), ( 228764388, 1095663588), (1144374350,  566826231), 
(1291258832,  695226716), (1256154118, 1340965820), (1663968168,   86819746), (1565024471, 1200304406), ( 841537755, 1002407490), ( 333306143,  868857620), ( 628285227,  767645364), (1694086125,  237846610), ( 905339795,  917116046), ( 123201987,  368598670), 
( 985071340, 1767230332), (1078649367,  594040062), (1154709326, 1243395823), (1573827997,  385671774), (1206816823, 1132356503), ( 486246725,  615164619), (1309598061,  397391505), (1012322821,  992532817), (2022021283,  231474783), (2042868055, 1193912645), 
( 194795996,  451485082), (1023558273,  312345427), (1191837330, 1200511849), ( 769513623, 2145646166), (1246658453,  283028912), (1987736896, 1630558186), (1150657972,   97890568), (1902176314,  732123330), ( 830532893, 1619510897), (  69882781, 1184363705), 
(1627937668, 1533349576), (1697266914,  920568489), ( 195177734,   42960889), ( 238560930, 1711486974), ( 854710218, 1087642612), ( 448241439, 1169976329), ( 229487211, 1766239584), (1371518851,  246981396), (1071370520, 2085697040), ( 476137449, 1547941177), 
( 525720951, 1760935737), ( 675034143, 1667817714), (1136910669,  168000352), (1967381800,  103753071), ( 589172702,  529456660), ( 272779138,   46195882), (2039847445,   61645152), ( 959087148, 2129557819), (1044679010, 1552933117), ( 889846374,  790347755), 
(1661237606,  147529545), ( 212384821, 1506319625), ( 552370256,  158618619), (1987631021, 1989455231), ( 274066948,  649858194), ( 755273453,  699248547), (1302864384,  293039761), (1899743464, 1526279118), (1758156798, 1080902509), (2018530537,  694744237), 
(1645378393, 1232475713), ( 112277204, 2046482265), (1915485487, 1993293638), (1971647532, 1666381607), (1583977802, 1477503236), (1698887127,  886147392), ( 422520255,  272053063), (1544272547, 1505974255), (1840803154,  501100499), ( 263209607, 1488800188), 
(2031483039, 1629550807), ( 473454250,  783479868), ( 766566905,  484170017), (1708642852, 1182287525), ( 606444560,  864103958), (1731393413, 1271783460), (1994772309, 1625397087), ( 737265433,  447276526), (1797331485,  791086178), ( 917649896,  177558807), 
( 613742470, 1741864823), ( 325693823, 1437842468), ( 634614044, 1100904149), (1432692848, 1547810913), (1555108666,  149969745), (1107860378,   61706995), (2054788145,  101851333), (1721580584, 1908715948), (1478215210, 1569398865), (1520364121, 1683838881), 
( 642538443,  768431171), (1850237189, 1677396348), ( 707768219,  677738966), (  76451290,  325988753), (1159371301, 1734218909), (1499131498, 1529788337), ( 154815198, 1043694525), (1945424357,  808547521), ( 429067206, 1196887260), (  88716196,  934865417), 
( 374739920, 1835465948), (1910798956,   97560652), (1428051970,  807510598), (1216603247,  963904155), ( 623144795, 1714251143), (1679800337,  858751209), (1607019895,  968876765), (2048733552,  676170333), (  71809011,  576054799), (1423061152, 1388175210), 
( 546181776,  434016222), (2043130040, 2073574303), (1156394521, 1302942014), (2071656337,  585750333), (1156547077,  202839108), ( 942535240,   43910285), (  51841244,  764294876), (1138133639,  768717039), ( 157414233,  967940930), (1050470535,  205652401), 
( 763786835,  152750638), (1454955988, 1901453476), (  18201435,  567733964), ( 924715214,  257065071), (1304790052,  289861745), ( 561467634,  118163616), (1573988518,   19041806), (1954621404, 1381695879), (1343307776, 1220431715), (1582481163, 1279000514), 
( 945456161,  976531443), (2054589026,  326511510), (1265867813, 1809982394), ( 474048370,  169592835), (1474426239, 1029974432), (  87617913,  816829846), (1236108251, 1491822507), (1190720040,  493327612), (2059115456, 1889573111), ( 299338535, 1336351065), 
( 253805559, 2008860005), ( 786992216,  517526109), ( 497648046,  398735125), (1714416350,   99625490), (1665805147,  569677203), ( 287493339,  179768950), (1145416289, 1012266707), ( 415767036,   13007565), (1476094835,  185524702), ( 533178549, 1763314866), 
(1092355515,  362510153), ( 418945100,  756980977), ( 302329018,  673669992), ( 159293334, 1978385431), (2099539181, 1890256454), ( 920014979, 1604872901), ( 284231476,  405503314), (  26249306, 1220172232), (1080866545,  406694617), ( 724342980, 2095109608), 
(1997243121,  197938999), (1214365066, 2094670723), (2035455246, 1020334028), ( 530006813,  554963416), (1361972368,  761306031), ( 853278169, 1499963939), (  93176663, 1557763619), ( 912032264, 1211071084), (1597577657,  154589901), ( 848853159, 2034862110), 
(2029639979,  742676386), ( 310837483, 1976800858), (1538127266, 1964456097), (1578752641, 1930608648), (1720739254, 2095646020), (1611652248, 1571169713), (1136191883, 2025164726), (2022059423,   18112271), ( 670230639,  642521541), (1532535757,  181671008), 
( 528166210,  897803157), (2044787300,  697279357), ( 630508953, 1840295961), (1506101173,  138642606), (1234496416, 1319235393), ( 383070178, 1712850746), ( 512064194, 1848287730), (1366702181,  147175871), ( 935276298, 1359223737), (1222584404, 1283794503), 
(1891252039,    7367230), (1630687584,  248068630), (1106642417,  457211513), (1444332962,  906289475), (1622686925,  591214502), (1485888020,  344696333), (1801612114, 1172530169), (1502167520, 1742551018), (1643039689, 1653794577), (1071877723,  873195102), 
( 700726071,  183549484), (1255363535,  986601361), (1584459770, 1086067231), (1612748539, 1325137566), ( 766268212,  779501314), ( 108730202, 1131720107), (2135933162,  492697006), (1263309350,  918761404), ( 708212458, 1711094503), (1436164635, 2049624647), 
(1945386608,  504003672), (1674872827, 1422910087), ( 494098568, 1091352386), (1983347668, 1661694608), ( 988369201,  369251571), (1695019779, 1373222438), ( 405974341,  279670007), ( 586255094,  904109900), (1765138202, 1852227856), (1796390068, 1052998301), 
( 100466151, 1340197605), ( 458767646,  107245405), (1926672359,  234605436), (2058830321, 1008543566), (1962792767,  190570601), ( 730260370, 1810184771), (1918402976, 1095376578), ( 159928200,  568714614), (1580051115, 1231781849), ( 879639496,  694518424), 
(1897006359,  578886567), (  97721011,  676207276), (1835786899, 1916410121), ( 869170144, 1441725587), ( 794680939,   30987181), (1589202329,  249122662), (1227412204,  936041418), (1275151141,   65507462), (1809094024, 1291061137), ( 201000906, 1160789363), 
(1522517432, 2109511270), (1280550544, 1774408031), ( 742828708, 2003970509), ( 372297413,  310564482), ( 369160068, 1098636325), ( 950019396,  161906475), (  84314820, 1653692695), ( 515219061, 1036661401), (1105950696,   35972043), (1371060499, 1498912142), 
(1630704693, 1163945695), (1737548208,  900374175), (1070035467,  682987032), ( 485539576, 1784754764), (1255086867,  347131349), (1536194231,  951425747), (1409280285, 1875867718), (1821838235,  307507139), ( 843077061, 1796785248), ( 375563193, 2098975058), 
(1837945051, 1272573583), (1736433617,  303665007), ( 924088703, 1890922280), (1815094096, 1491016854), (1847397902, 1391716004), ( 292482329, 1049919589), (1870504639, 1136367502), (1916150019, 1772390897), (1916829451,  623248951), (1387354656,  678719960), 
( 808181201, 1608269358), ( 101725634, 1023825942), ( 423746613, 1408543090), (  12039997, 1141305751), (1423387467,  111416676), (1451389037, 2015753616), (1294002295, 1256314238), (1699742454,  291096205), ( 132741265,  661569476), (1792232013,     916297), 
( 178014667,  925845245), (1194309241, 1146939200), ( 176727122, 1193839264), ( 721790872,  560214788), ( 690720182, 1870684304), (1909304868, 1820617810), (2087748361, 1756394630), (1743973362,  951819747), ( 588858825, 1556889937), (1028407805,  492486403), 
( 612157309, 1956263872), (1663358695, 1512466147), (1567415329, 1632613210), ( 380842555,  367154093), ( 937633602,  555754707), (1460644978, 2043144539), (1876215783, 1094657597), ( 128562107, 1761074247), ( 585973558, 1514495232), (2124158329,  324449152), 
(1826639314,  175687050), (1050697868,  623136482), (1346542596,  703042757), ( 497100879, 1379827940), ( 703184032, 2092330828), ( 382424164, 2094967855), (1907541668,  528565852), ( 147748145,  966934770), ( 113266081, 1902092940), ( 539757864, 1849575927), 
(1201610969,  946571323), ( 760607433, 1286474100), ( 911352108, 1134271948), ( 659260264, 1794937249), (1762987442, 1201681299), ( 425069230,  905523470), ( 102126375,  944982413), (1036259040,   13052592), ( 201842186, 1576780498), (  62101985, 1879583168), 
( 641132419, 1714635466), (1102809848,   16901443), (1292552456,  837772321), (1407445329, 1830725479), (1910166206,  498976123), (1713190725,  684249235), (2005600415,  130221031), ( 709277273, 1058112060), ( 915407456, 1357698835), ( 982762502, 1222776184), 
(1301918223,  430384964), (1742743357, 1071170900), (2098545022, 2075399426), ( 867392168, 1844453604), (1344656995, 2135364246), ( 915594161,  951170334), (1350852922,  199418676), ( 847479363,  139691622), ( 115767025,  372947959), ( 284808529,  183547368), 
( 117183809, 1220952720), ( 219760666,  338495145), (1209302492, 1773712828), (1245878314, 1470327387), ( 153747532,  998959994), ( 370219039, 1094686195), (  16043669,  450387192), ( 380046128,  660773370), ( 444906655,  388973649), ( 619240813,  455237286), 
(2102538838, 1214492664), ( 316115141,  313803688), ( 560320653,  539325425), ( 499770060,  826453954), ( 802645158, 1995004101), (1283775289, 1776128031), (1858318066,  353709106), (2040720176, 1053166433), (2045322200, 2024719269), (1240087876, 1556406393), 
( 107725751,  371062887), (1311909434, 1382820153), (1939864971, 1437726105), ( 304568973,  590595242), (1725718610,  218693601), (1441742005, 1993405726), ( 870483756,  870036192), ( 888817703,  614003204), (1364118595,  362482793), (2012561691, 1517189502), 
( 408895087, 1049718131), (1393136911,  540693938), ( 296830360, 1698083018), (1347203086, 1999568355), ( 224825818,  255281031), ( 632177327, 1426527038), (1190192490,  855518021), ( 931497183,  990836084), (1444208955,  348260879), ( 115191134,  700018443), 
( 713280606,  535122970), (1261509130,  798951796), (1416395308, 2082029367), (2037626078, 1422451931), (1487078181,  513004549), (1972127160,  572919745), (1358928022,  396955881), ( 823961821,   76293706), ( 407139068, 1535568575), (1969834556, 1273168214), 
(1125806891, 1204052812), ( 436158836,  113971537), ( 591728173,  616796537), (1720309398, 2040469706), ( 418193386, 1653000000), (1632021419, 1902161605), (1846715532, 1380480357), (1230574323,  870301903), (2137369759,  463893732), (2093774322, 1239234773), 
(1879442427,  768600621), ( 184913195, 1729660596), ( 706355041, 1822844433), ( 856863913,  759701904), (1796004070, 1519515769), ( 228280642,  190656740), ( 460480275, 2096642268), ( 594405018, 2024932700), ( 870569672, 1038506093), ( 799915496, 1283700069), 
